,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,98.7,.494,14.0,25.0,.205,106.4
1,LAC,98.7,.506,12.8,21.1,.176,102.4
