,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,93.7,.580,8.5,26.2,.184,124.9
1,CHO,93.7,.533,8.5,21.4,.156,117.4
