,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,101.3,.619,9.1,33.3,.086,137.2
1,TOR,101.3,.457,9.7,19.6,.140,96.7
