,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Zion Williamson,25:59,.673,.636,.000,.182,7.2,19.8,13.8,41.5,1.8,7.5,7.8,19.7,159,93,16.2
1,Herbert Jones,25:19,.850,.850,.800,.000,0.0,6.8,3.5,13.7,3.7,0.0,9.1,17.3,154,97,10.5
2,Brandon Ingram,25:06,.761,.714,.143,.286,3.7,6.8,5.4,26.4,0.0,0.0,20.2,15.6,145,105,0.3
3,CJ McCollum,22:30,.500,.500,.818,.000,0.0,15.2,8.0,19.2,0.0,0.0,8.3,21.2,114,102,-4.2
4,Jonas Valančiūnas,20:03,.727,.667,.333,.333,4.7,38.5,22.4,5.2,0.0,4.9,22.5,17.6,119,91,0.3
5,Trey Murphy III,29:15,.906,.941,.824,.235,6.4,11.7,9.2,4.7,1.6,0.0,0.0,25.5,174,101,22.5
6,Jose Alvarado,23:31,.357,.357,.571,.000,0.0,7.3,3.8,25.0,6.0,0.0,22.2,15.2,97,92,-0.4
7,Naji Marshall,20:25,.550,.550,.400,.000,13.8,16.8,15.4,22.8,2.3,0.0,9.1,21.4,132,96,3.2
8,Larry Nance Jr.,15:34,.600,.600,.000,.000,12.1,22.0,17.3,14.1,3.0,6.3,16.7,15.3,128,88,2.3
9,Jordan Hawkins,9:48,.167,.167,.333,.000,0.0,17.5,9.2,0.0,0.0,0.0,0.0,24.3,42,101,-27.7
10,Jeremiah Robinson-Earl,7:28,.000,.000,.000,.000,0.0,23.0,12.0,0.0,0.0,0.0,0.0,10.6,0,100,-17.8
11,Matt Ryan,7:28,.750,.750,1.000,.000,0.0,23.0,12.0,16.0,0.0,0.0,0.0,21.3,159,99,9.9
12,Cody Zeller,4:11,.563,.500,.000,.250,100.0,20.5,64.3,38.2,0.0,23.4,0.0,42.2,167,85,21.6
13,Izaiah Brockington,3:23,.400,.400,.200,.000,27.8,25.3,26.5,0.0,0.0,0.0,0.0,58.7,99,100,-17.8
