,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,99.1,.610,10.9,28.6,.244,127.2
1,GSW,99.1,.523,10.6,19.6,.239,114.1
