,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,92.0,.478,8.9,34.0,.187,113.1
1,WAS,92.0,.588,6.0,18.2,.033,119.6
