,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,94.6,.674,8.1,35.9,.217,152.2
1,SAC,94.6,.588,6.5,25.0,.132,125.8
