,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,102.1,.564,9.4,24.4,.078,120.4
1,ATL,102.1,.491,7.2,35.7,.160,118.5
