,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jimmy Butler,36:24,5,12,.417,0,3,.000,7,7,1.000,1,3,4,5,1,0,0,0,17,16.7,-8
1,Terry Rozier,30:56,5,14,.357,3,6,.500,0,0,,1,3,4,2,0,0,1,2,13,6.4,-3
2,Bam Adebayo,29:48,4,7,.571,1,2,.500,3,4,.750,1,9,10,1,0,2,0,1,12,13.4,-16
3,Nikola Jović,18:52,4,9,.444,2,5,.400,0,0,,0,1,1,1,1,0,1,1,10,5.9,-4
4,Patty Mills,12:05,2,7,.286,0,4,.000,0,0,,1,0,1,1,0,0,0,1,4,0.9,-1
5,Delon Wright,22:25,2,7,.286,0,4,.000,1,2,.500,0,1,1,3,1,0,0,1,5,3.5,-23
6,Haywood Highsmith,21:57,0,3,.000,0,2,.000,0,0,,1,2,3,3,0,0,0,1,0,0.9,-12
7,Cole Swider,18:40,5,7,.714,4,6,.667,0,0,,0,2,2,0,0,0,0,0,14,11.7,-11
8,Caleb Martin,16:53,0,8,.000,0,7,.000,0,0,,1,2,3,0,0,0,1,0,0,-5.3,-23
9,Jaime Jaquez Jr.,13:58,1,7,.143,1,5,.200,0,0,,0,0,0,3,0,0,0,1,3,0.2,-15
10,Thomas Bryant,10:30,2,2,1.000,2,2,1.000,2,2,1.000,0,3,3,0,0,1,0,1,8,8.6,+1
11,Jamal Cain,3:46,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,1,0,2,0.7,0
12,Orlando Robinson,3:46,0,0,,0,0,,0,0,,0,1,1,2,0,1,0,0,0,2.4,0
