,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,86.8,.622,12.1,30.8,.110,127.9
1,MIA,86.8,.436,4.1,13.7,.151,101.4
