,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jaren Jackson Jr.,36:52,.654,.639,.222,.333,9.5,9.5,9.5,8.5,1.3,2.6,8.8,26.6,127,105,4.2
1,Desmond Bane,34:12,.547,.537,.333,.037,0.0,20.4,11.7,26.2,1.4,0.0,9.9,38.6,106,100,0.1
2,Marcus Smart,29:22,.556,.556,.556,.000,0.0,5.9,3.4,21.2,3.3,0.0,25.0,17.7,98,103,-3.5
3,Ziaire Williams,27:35,.615,.625,.500,.500,4.2,19.0,12.7,4.2,0.0,3.5,29.1,10.8,95,103,-4.7
4,Bismack Biyombo,26:03,.581,.500,.000,.333,22.5,20.1,21.1,18.7,0.0,11.1,22.5,14.8,128,98,2.8
5,Luke Kennard,31:31,.794,.778,.667,.111,0.0,13.8,7.9,8.1,1.6,0.0,9.6,14.4,143,104,4.2
6,Santi Aldama,19:51,.438,.438,.375,.000,5.9,17.6,12.6,19.2,0.0,0.0,20.0,21.8,90,105,-5.1
7,David Roddy,13:03,.400,.400,.200,.000,0.0,13.4,7.7,0.0,3.8,0.0,0.0,16.6,84,98,-6.9
8,Jacob Gilyard,11:24,,,,,0.0,0.0,0.0,18.7,0.0,8.4,100.0,3.8,80,110,-5.7
9,Kenneth Lofton Jr.,10:06,.727,.833,.667,.333,0.0,17.3,9.9,40.2,0.0,9.5,0.0,14.8,163,101,18.7
10,Jake LaRavia,Did Not Play,,,,,,,,,,,,,,,
11,Xavier Tillman Sr.,Did Not Play,,,,,,,,,,,,,,,
12,Vince Williams Jr.,Did Not Play,,,,,,,,,,,,,,,
