,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,101.4,.560,15.3,27.5,.325,118.3
1,OKC,101.4,.581,12.4,28.6,.326,126.2
