,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,97.8,.447,10.9,33.3,.211,107.3
1,UTA,97.8,.623,12.7,28.6,.383,134.9
