,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Luka Dončić,35:12,.730,.750,.533,.167,0.0,33.4,18.2,40.7,2.8,0.0,11.0,44.9,135,103,21.2
1,Kyrie Irving,34:15,.604,.579,.474,.105,3.4,5.7,4.7,27.7,1.4,0.0,4.8,26.6,138,116,4.8
2,P.J. Washington,28:09,.676,.688,.625,.250,8.3,13.9,11.4,8.3,1.8,3.2,0.0,13.8,155,111,4.3
3,Daniel Gafford,21:34,.750,.750,.000,.000,5.4,13.6,9.9,16.2,2.3,20.6,20.0,10.1,146,98,10.0
4,Derrick Jones Jr.,21:11,.167,.167,.167,.000,5.5,18.5,12.6,5.0,2.3,0.0,25.0,16.5,47,110,-14.7
5,Tim Hardaway Jr.,24:14,.563,.563,.750,.000,0.0,20.2,11.0,0.0,0.0,0.0,11.1,16.2,100,115,-5.3
6,Maxi Kleber,20:18,.500,.500,.500,.000,5.8,14.5,10.5,0.0,0.0,0.0,50.0,8.6,63,117,-11.7
7,Dante Exum,18:13,1.300,1.300,.600,.000,6.4,0.0,2.9,15.1,0.0,0.0,0.0,12.0,257,122,17.6
8,Jaden Hardy,15:41,.571,.571,.714,.000,0.0,12.5,6.8,7.9,0.0,0.0,22.2,25.1,93,117,-9.6
9,Dereck Lively II,13:20,1.000,1.000,.000,.000,8.8,7.3,8.0,0.0,3.7,13.3,0.0,3.3,215,102,4.2
10,A.J. Lawson,1:58,.000,.000,.000,.000,0.0,49.8,27.1,0.0,0.0,0.0,0.0,22.2,0,104,-27.7
11,Markieff Morris,1:58,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0,122,-31.2
12,Dwight Powell,1:58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-7.7
13,Olivier-Maxence Prosper,1:58,.000,.000,.000,.000,100.0,0.0,54.2,50.8,0.0,0.0,0.0,22.2,141,122,6.9
