,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Brandon Ingram,38:39,7,16,.438,2,6,.333,6,8,.750,0,3,3,6,3,1,9,1,22,12.2,0
1,Herbert Jones,38:30,5,10,.500,4,6,.667,1,2,.500,2,1,3,6,0,1,0,4,15,14.6,+10
2,Trey Murphy III,36:51,3,11,.273,3,9,.333,0,0,,0,10,10,2,1,1,0,1,9,8.2,+5
3,Zion Williamson,32:55,9,15,.600,0,0,,1,2,.500,1,7,8,11,0,2,3,2,19,19.8,+6
4,Jonas Valančiūnas,28:21,7,15,.467,0,3,.000,0,0,,7,10,17,0,0,1,0,2,14,14.1,+19
5,Matt Ryan,19:22,5,10,.500,4,9,.444,0,0,,0,4,4,0,0,0,1,3,14,8.0,-14
6,Larry Nance Jr.,19:10,0,2,.000,0,1,.000,2,2,1.000,2,1,3,0,0,0,4,2,2,-2.5,-24
7,Jordan Hawkins,15:01,3,7,.429,2,5,.400,0,0,,0,1,1,0,0,0,1,1,8,3.2,-21
8,Jeremiah Robinson-Earl,11:11,1,2,.500,1,2,.500,0,0,,0,0,0,0,1,1,1,1,3,2.3,-21
9,Jose Alvarado,Player Suspended,,,,,,,,,,,,,,,,,,,,
10,Jalen Crutcher,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Malcolm Hill,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,E.J. Liddell,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Naji Marshall,Player Suspended,,,,,,,,,,,,,,,,,,,,
14,Cody Zeller,Did Not Play,,,,,,,,,,,,,,,,,,,,
