,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,99.1,.500,7.9,24.5,.200,115.0
1,NOP,99.1,.545,16.8,24.5,.114,106.9
