,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,95.0,.505,8.2,22.2,.129,111.6
1,MIA,95.0,.577,7.8,17.9,.214,121.1
