,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,90.6,.483,9.5,24.4,.193,112.6
1,OKC,90.6,.567,11.6,28.9,.413,128.1
