,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,98.5,.474,9.7,24.5,.137,104.5
1,LAL,98.5,.582,15.5,8.6,.177,107.6
