,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Nikola Vučević,37:19,.617,.619,.286,.095,6.1,30.5,17.7,14.5,2.6,3.1,0.0,25.4,137,105,5.0
1,Coby White,37:04,.600,.600,.533,.000,0.0,10.2,4.9,15.4,0.0,3.1,16.7,21.1,110,114,-5.3
2,DeMar DeRozan,35:41,.764,.727,.273,.364,0.0,14.2,6.7,29.3,4.1,0.0,3.8,32.3,157,107,17.8
3,Alex Caruso,33:32,.581,.583,.500,.333,3.4,11.3,7.2,30.6,2.9,0.0,22.5,11.5,132,109,1.3
4,Javonte Green,30:23,.799,.833,.167,.333,0.0,33.3,15.8,0.0,1.6,7.5,12.7,11.3,132,104,-2.6
5,Jevon Carter,21:22,.417,.417,.833,.000,0.0,5.9,2.8,4.8,6.9,5.3,0.0,12.2,98,98,0.8
6,Dalen Terry,17:01,.667,.667,.444,.000,0.0,14.8,7.1,0.0,2.9,0.0,0.0,23.0,132,108,-0.1
7,Adama Sanogo,10:41,.400,.400,.000,.000,64.2,0.0,33.7,0.0,0.0,0.0,16.7,24.4,119,118,-13.9
8,Torrey Craig,10:00,.615,.500,.000,.500,22.9,0.0,12.0,10.4,4.9,0.0,0.0,10.6,166,107,4.4
9,Onuralp Bitim,2:19,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,118,-50.2
10,Henri Drell,2:19,.000,.000,1.000,.000,0.0,54.5,25.9,0.0,0.0,0.0,0.0,18.7,0,106,-34.7
11,Andrew Funk,2:19,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,21.2,0.0,0.0,18.7,0,70,-3.0
