,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,102.0,.380,11.3,29.1,.180,92.1
1,TOR,102.0,.478,12.6,14.8,.122,95.1
