,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,104.5,.444,22.3,13.3,.150,79.4
1,LAC,104.5,.604,13.8,22.5,.143,117.7
