,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,100.4,.537,11.8,16.0,.321,112.6
1,UTA,100.4,.672,11.1,37.8,.215,144.5
