,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,94.4,.494,13.1,24.4,.151,103.8
1,SAC,94.4,.412,11.1,20.8,.247,96.4
