,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Edwards,30:07,.556,.543,.522,.217,0.0,9.4,4.9,28.9,3.1,0.0,0.0,35.0,120,85,6.2
1,Rudy Gobert,27:28,.578,.500,.000,1.333,18.6,34.3,26.7,12.0,1.7,5.8,29.6,20.6,110,76,-3.7
2,Naz Reid,25:47,.724,.733,.667,.133,4.0,21.9,13.3,5.5,1.8,6.2,11.2,29.0,116,80,8.6
3,Jaden McDaniels,25:04,.450,.375,.125,.250,4.1,11.3,7.8,8.9,3.7,9.6,10.1,16.5,99,77,-0.3
4,Nickeil Alexander-Walker,22:31,1.000,1.000,.857,.000,0.0,8.4,4.4,16.7,2.1,0.0,12.5,14.9,158,88,8.8
5,Monte Morris,24:49,.813,.813,.625,.000,0.0,15.2,7.9,24.6,1.9,6.4,0.0,13.5,168,82,11.7
6,Kyle Anderson,17:28,.375,.375,.500,.000,0.0,16.2,8.4,29.7,2.6,0.0,0.0,9.6,128,84,-0.7
7,Jordan McLaughlin,16:34,.000,.000,1.000,.000,0.0,0.0,0.0,17.7,0.0,0.0,0.0,5.1,86,95,-11.8
8,T.J. Warren,13:53,.680,.600,.400,.400,0.0,27.1,14.1,0.0,0.0,0.0,0.0,17.7,136,87,-3.2
9,Luka Garza,9:28,.707,.700,.100,.300,21.6,0.0,10.3,37.5,4.9,0.0,0.0,50.0,147,84,16.7
10,Wendell Moore Jr.,8:11,.500,.500,.000,.000,0.0,34.5,18.0,27.2,0.0,0.0,0.0,10.2,138,84,-0.2
11,Josh Minott,6:46,.500,.500,.000,.000,0.0,13.9,7.2,16.9,6.8,0.0,0.0,12.4,120,75,-4.1
12,Daishen Nix,6:46,.000,.000,.500,.000,0.0,13.9,7.2,43.4,6.8,0.0,33.3,18.6,61,76,-8.2
13,Leonard Miller,5:08,1.250,1.250,.500,.000,0.0,18.3,9.5,61.7,9.0,0.0,0.0,16.3,247,69,42.7
