,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,93.4,.500,10.6,31.9,.209,117.8
1,DET,93.4,.576,13.6,23.7,.215,115.7
