,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,97.8,.518,18.1,17.8,.190,95.3
1,CHI,97.8,.414,12.6,25.0,.222,96.3
