,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kyle Kuzma,30:07,8,17,.471,1,4,.250,0,1,.000,1,2,3,2,0,0,3,2,17,6.8,-23
1,Tyus Jones,27:55,6,10,.600,0,1,.000,2,2,1.000,0,2,2,3,1,1,1,0,14,12.8,-20
2,Deni Avdija,27:17,6,9,.667,1,4,.250,2,3,.667,0,7,7,4,1,2,0,1,15,17.6,-6
3,Jordan Poole,23:36,3,7,.429,0,2,.000,2,2,1.000,0,2,2,2,0,0,3,3,8,2.1,-16
4,Daniel Gafford,21:37,1,5,.200,0,0,,1,2,.500,2,0,2,2,0,2,1,1,3,2.3,-23
5,Bilal Coulibaly,25:27,4,6,.667,1,2,.500,2,4,.500,4,6,10,2,0,0,2,3,11,10.4,-22
6,Corey Kispert,20:44,3,11,.273,1,7,.143,0,0,,0,2,2,2,0,1,0,2,7,2.4,-11
7,Danilo Gallinari,18:41,2,9,.222,0,5,.000,0,0,,0,2,2,1,0,0,0,3,4,-1.4,+1
8,Mike Muscala,15:14,2,3,.667,2,3,.667,2,2,1.000,0,0,0,0,1,0,1,1,8,6.3,-4
9,Jared Butler,13:38,1,4,.250,0,2,.000,3,4,.750,0,3,3,0,0,0,3,1,5,-0.3,-3
10,Eugene Omoruyi,3:56,1,2,.500,0,1,.000,1,1,1.000,0,1,1,0,1,0,2,1,3,0.9,-2
11,Anthony Gill,3:56,1,4,.250,0,1,.000,0,0,,3,0,3,0,0,0,0,1,2,1.3,-2
12,Patrick Baldwin Jr.,3:56,0,3,.000,0,0,,0,0,,2,2,4,0,0,1,0,0,0,0.6,-2
13,Jules Bernard,3:56,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-2
