,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,94.3,.593,14.9,23.1,.081,115.6
1,NYK,94.3,.625,10.6,25.7,.250,127.2
