,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,99.2,.522,12.9,33.3,.220,116.0
1,PHI,99.2,.446,9.0,30.4,.176,109.9
