,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles Bridges,36:00,8,15,.533,2,4,.500,4,4,1.000,1,4,5,3,1,1,2,3,22,17.2,-20
1,Brandon Miller,34:54,6,15,.400,4,8,.500,5,5,1.000,1,5,6,4,3,0,3,3,21,16.7,-20
2,Tre Mann,34:54,5,13,.385,0,2,.000,1,2,.500,1,4,5,6,1,0,0,0,11,10.6,-11
3,Grant Williams,32:09,5,12,.417,1,5,.200,1,2,.500,1,2,3,4,0,0,1,3,12,7.1,-16
4,Vasilije Micić,26:11,3,10,.300,0,3,.000,0,0,,0,2,2,4,1,1,2,3,6,2.1,-26
5,Dāvis Bertāns,23:29,5,11,.455,3,7,.429,0,0,,0,4,4,0,0,0,0,2,13,7.7,-11
6,Nick Richards,20:07,4,4,1.000,0,0,,0,0,,2,5,7,1,0,0,2,2,8,7.6,-12
7,Aleksej Pokusevski,12:56,1,2,.500,0,0,,2,4,.500,0,4,4,1,0,1,0,0,4,4.8,-4
8,JT Thor,3:52,2,2,1.000,0,0,,1,2,.500,2,1,3,0,0,0,0,0,5,5.7,-2
9,Bryce McGowens,3:52,0,2,.000,0,1,.000,2,2,1.000,0,0,0,0,1,0,0,0,2,1.6,-2
10,Leaky Black,3:52,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
11,Marques Bolden,3:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
12,Nick Smith Jr.,3:52,0,2,.000,0,1,.000,0,0,,0,0,0,1,1,0,1,0,0,-0.7,-2
