,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyrie Irving,37:18,.523,.467,.533,.333,5.5,16.4,11.0,27.4,2.6,6.8,10.4,21.3,127,98,5.4
1,Luka Dončić,34:45,.694,.680,.680,.280,5.9,29.4,17.6,43.1,0.0,2.4,12.5,38.3,136,105,16.1
2,P.J. Washington,28:09,.063,.000,.857,.286,7.3,18.1,12.7,10.2,1.7,0.0,27.6,16.0,47,105,-17.1
3,Daniel Gafford,24:45,.945,1.000,.000,.333,8.3,20.6,14.4,7.3,2.0,6.8,0.0,23.0,190,99,18.6
4,Derrick Jones Jr.,24:27,.563,.563,.625,.000,8.4,4.2,6.3,14.0,0.0,3.4,0.0,13.6,144,109,0.2
5,Tim Hardaway Jr.,22:37,.750,.750,.700,.000,0.0,18.1,9.0,5.7,2.1,0.0,9.1,20.2,132,105,4.7
6,Dante Exum,20:07,.200,.200,.600,.000,5.1,15.2,10.2,15.0,0.0,0.0,0.0,10.3,98,110,-12.1
7,Maxi Kleber,19:23,1.000,1.000,.600,.000,21.1,10.5,15.8,6.2,0.0,0.0,16.7,12.8,168,111,5.6
8,Jaden Hardy,13:15,.798,1.000,.000,2.000,7.7,7.7,7.7,15.6,3.6,0.0,51.5,12.1,99,103,-2.3
9,A.J. Lawson,3:52,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,32.2,60,113,-27.2
10,Markieff Morris,3:52,.000,.000,.000,.000,0.0,26.4,13.2,24.8,0.0,0.0,0.0,10.7,73,107,-11.7
11,Olivier-Maxence Prosper,3:52,1.500,1.500,1.000,.000,0.0,26.4,13.2,0.0,0.0,0.0,0.0,10.7,300,108,19.4
12,Brandon Williams,3:38,1.000,1.000,.000,.000,0.0,0.0,0.0,35.9,0.0,0.0,0.0,11.4,211,113,10.5
13,Alex Fudge,Did Not Play,,,,,,,,,,,,,,,
14,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,
