,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,99.3,.629,12.1,34.0,.140,130.9
1,CHO,99.3,.494,10.1,17.0,.180,104.7
