,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kyrie Irving,37:18,6,15,.400,2,8,.250,4,5,.800,2,6,8,9,2,3,2,3,18,19.9,+24
1,Luka Dončić,34:45,13,25,.520,8,17,.471,5,7,.714,2,10,12,10,0,1,4,2,39,33.2,+22
2,P.J. Washington,28:09,0,7,.000,0,6,.000,1,2,.500,2,5,7,3,1,0,3,3,1,-2.5,+10
3,Daniel Gafford,24:45,12,12,1.000,0,0,,2,4,.500,2,5,7,1,1,2,0,1,26,27.2,+11
4,Derrick Jones Jr.,24:27,4,8,.500,1,5,.200,0,0,,2,1,3,3,0,1,0,2,9,8.7,+22
5,Tim Hardaway Jr.,22:37,6,10,.600,3,7,.429,0,0,,0,4,4,1,1,0,1,0,15,12.3,+1
6,Dante Exum,20:07,1,5,.200,0,3,.000,0,0,,1,3,4,3,0,0,0,3,2,1.4,+15
7,Maxi Kleber,19:23,4,5,.800,2,3,.667,0,0,,4,2,6,1,0,0,1,2,10,10.4,+13
8,Jaden Hardy,13:15,1,1,1.000,0,0,,1,2,.500,1,1,2,2,1,0,2,1,3,3.3,+4
9,Olivier-Maxence Prosper,3:52,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,3.0,+2
10,A.J. Lawson,3:52,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,1,2,-0.4,+2
11,Markieff Morris,3:52,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-0.1,+2
12,Brandon Williams,3:38,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,+2
13,Alex Fudge,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,,,,,,
