,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,96.0,.551,16.0,25.6,.203,107.3
1,CHI,96.0,.506,15.3,12.2,.215,101.0
