,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Derrick White,30:58,.540,.500,.769,.154,0.0,2.7,1.7,33.8,1.6,0.0,12.6,23.5,117,120,-1.4
1,Jaylen Brown,29:50,.710,.676,.294,.176,0.0,11.3,6.9,9.8,1.7,2.5,9.8,31.2,122,113,1.6
2,Kristaps Porziņģis,27:18,.570,.500,.429,1.143,4.9,27.8,18.9,8.0,5.4,13.7,16.0,21.0,107,87,5.6
3,Jrue Holiday,20:55,.750,.750,.375,.000,0.0,4.0,2.5,12.2,0.0,0.0,0.0,17.5,146,123,-0.2
4,Al Horford,20:55,.583,.583,.667,.000,6.4,20.1,14.8,16.3,2.4,0.0,14.3,15.3,119,106,0.2
5,Sam Hauser,27:05,.833,.833,.667,.000,0.0,6.2,3.8,12.7,1.8,0.0,0.0,10.2,167,117,1.5
6,Payton Pritchard,25:44,.769,.769,.308,.000,0.0,9.8,6.0,46.3,1.9,0.0,13.3,26.7,141,115,8.8
7,Luke Kornet,18:33,1.000,1.000,.000,.000,21.6,9.1,13.9,5.6,0.0,0.0,0.0,2.5,222,120,-2.9
8,Xavier Tillman Sr.,17:12,.643,.643,.286,.000,0.0,24.5,15.0,7.4,2.9,8.7,0.0,18.7,125,98,6.9
9,Svi Mykhailiuk,12:00,.625,.625,.500,.000,0.0,14.0,8.6,19.5,0.0,0.0,20.0,19.1,108,116,-7.2
10,Oshae Brissett,8:53,.600,.600,.200,.000,0.0,9.5,5.8,16.5,5.6,0.0,16.7,31.0,97,106,-4.5
11,Jaden Springer,0:37,,,,,0.0,0.0,0.0,0.0,80.2,0.0,100.0,74.3,0,-67,17.0
