,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,97.1,.461,11.5,38.6,.127,110.2
1,BOS,97.1,.655,11.5,13.9,.115,127.7
