,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,105.8,.579,12.0,19.0,.247,118.1
1,ORL,105.8,.584,11.9,23.8,.292,122.8
