,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,95.6,.620,16.8,24.1,.213,114.1
1,POR,95.6,.445,10.9,16.7,.154,99.4
