,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Coby White,39:28,.495,.469,.563,.313,0.0,4.8,2.8,35.7,0.0,0.0,9.9,24.6,106,140,-5.8
1,DeMar DeRozan,36:48,.635,.550,.100,.500,0.0,20.5,12.0,11.0,1.4,2.8,10.9,35.8,114,130,-0.8
2,Alex Caruso,32:42,.600,.600,.800,.000,0.0,8.6,5.1,20.9,0.0,3.1,44.4,13.2,82,137,-7.2
3,Ayo Dosunmu,31:45,.743,.667,.222,.444,0.0,8.9,5.2,15.7,0.0,0.0,0.0,16.3,156,139,-0.7
4,Nikola Vučević,29:34,.597,.600,.500,.200,9.0,25.5,18.7,21.7,0.0,3.5,8.4,19.3,123,131,2.4
5,Dalen Terry,19:09,.500,.500,.500,.000,13.9,9.8,11.5,0.0,0.0,0.0,0.0,10.1,122,138,-9.0
6,Andre Drummond,17:21,.647,.500,.000,3.000,7.7,54.2,35.0,0.0,0.0,11.8,17.7,15.6,118,115,-0.5
7,Javonte Green,15:59,.875,.875,.500,.000,0.0,5.9,3.5,0.0,6.4,0.0,0.0,12.0,160,124,5.4
8,Torrey Craig,12:20,.902,.833,.667,.667,0.0,7.6,4.5,0.0,0.0,8.3,20.5,19.0,132,134,3.2
9,Onuralp Bitim,3:49,.000,.000,1.000,.000,0.0,24.7,14.5,33.1,0.0,0.0,0.0,25.2,31,132,-26.3
10,Terry Taylor,1:05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,143,-8.6
11,Jevon Carter,Did Not Play,,,,,,,,,,,,,,,
