,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Stephen Curry,32:10,.444,.342,.526,.421,0.0,3.5,1.7,22.9,0.0,0.0,11.8,34.4,91,130,-8.4
1,Andrew Wiggins,30:38,.643,.600,.400,.200,0.0,14.6,7.2,23.1,0.0,2.8,0.0,15.4,141,125,5.8
2,Brandin Podziemski,30:06,.333,.333,.167,.000,7.2,14.8,11.0,20.1,1.7,0.0,25.0,11.5,84,123,-4.0
3,Draymond Green,27:10,.583,.583,.167,.000,0.0,20.5,10.2,23.8,1.8,0.0,50.0,19.1,64,121,-7.5
4,Jonathan Kuminga,24:41,.604,.500,.100,1.300,4.4,22.6,13.4,23.1,0.0,0.0,6.0,29.4,127,125,4.8
5,Klay Thompson,30:42,.686,.633,.867,.267,0.0,7.3,3.6,6.5,0.0,0.0,10.7,26.5,118,129,1.8
6,Lester Quinones,14:02,.750,.750,.500,.000,15.5,8.0,11.8,12.1,0.0,0.0,20.0,15.4,124,129,3.5
7,Gary Payton II,13:44,.000,.000,.000,.000,23.8,16.3,20.1,10.0,7.3,0.0,0.0,3.2,135,110,5.2
8,Trayce Jackson-Davis,12:27,.615,.750,.000,.500,8.8,9.0,8.9,16.5,4.0,13.8,17.0,20.5,98,111,5.5
9,Kevon Looney,9:47,.000,.000,.000,.000,11.2,22.8,16.9,28.0,0.0,0.0,0.0,4.4,116,124,-4.5
10,Dario Šarić,9:18,.500,.500,.250,.000,0.0,48.0,23.7,41.8,0.0,0.0,20.0,23.3,93,118,0.8
11,Usman Garuba,1:45,,,,,62.3,0.0,31.5,0.0,0.0,0.0,,0.0,224,131,-9.4
12,Moses Moody,1:45,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0,132,-30.7
13,Pat Spencer,1:45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-8.4
