,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Luguentz Dort,33:14,.638,.650,.600,.400,6.4,21.7,13.6,14.6,3.0,6.0,20.3,19.3,106,110,4.1
1,Aaron Wiggins,32:12,.493,.385,.154,.385,6.6,7.5,7.0,5.0,4.7,3.1,0.0,20.5,116,112,-2.6
2,Chet Holmgren,29:06,.679,.607,.429,.357,3.7,24.7,13.6,6.5,0.0,6.9,15.6,28.6,114,116,0.4
3,Jaylin Williams,28:26,.338,.250,.625,.250,3.8,21.1,11.9,60.2,1.8,0.0,18.4,16.6,108,117,2.9
4,Josh Giddey,27:38,.512,.500,.125,.500,3.9,17.4,10.2,17.3,0.0,3.6,17.0,18.5,98,120,-6.2
5,Isaiah Joe,27:53,.504,.462,.846,.154,3.8,12.9,8.1,40.0,3.6,3.6,12.6,24.7,110,113,7.5
6,Gordon Hayward,19:36,.700,.700,.400,.000,0.0,12.2,5.8,16.5,0.0,5.1,0.0,11.1,147,120,1.5
7,Kenrich Williams,14:17,1.000,1.000,.500,.000,7.5,0.0,4.0,0.0,3.5,0.0,20.0,15.2,130,119,5.4
8,Cason Wallace,13:43,.375,.375,.125,.000,7.8,17.5,12.4,13.2,3.7,0.0,11.1,28.5,78,114,-10.8
9,Lindy Waters III,7:57,.333,.333,.667,.000,26.8,0.0,14.2,0.0,0.0,12.6,0.0,16.4,102,118,-4.0
10,Mike Muscala,5:55,.000,.000,1.000,.000,0.0,20.3,9.5,0.0,0.0,0.0,0.0,7.3,0,122,-15.6
11,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,
