,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shai Gilgeous-Alexander,36:58,.506,.463,.259,.222,5.0,25.3,14.0,23.7,2.6,2.1,11.9,37.1,101,114,2.9
1,Chet Holmgren,35:25,.469,.469,.375,.000,5.2,36.4,18.9,11.7,0.0,4.4,0.0,18.4,112,117,2.0
2,Luguentz Dort,35:03,.676,.625,.500,.250,2.6,3.3,2.9,11.8,1.3,0.0,0.0,15.5,149,121,5.0
3,Gordon Hayward,29:44,.781,.875,.500,1.000,3.1,11.8,6.9,21.2,1.6,0.0,25.8,10.7,131,120,2.0
4,Josh Giddey,27:50,.500,.500,.133,.000,13.3,12.6,13.0,16.7,0.0,0.0,6.3,23.5,113,123,0.7
5,Cason Wallace,23:20,.786,.786,.571,.000,0.0,15.1,6.6,0.0,0.0,3.4,30.0,17.5,95,119,-2.1
6,Isaiah Joe,18:45,.375,.375,.625,.000,0.0,18.7,8.3,6.8,2.5,0.0,11.1,19.6,75,117,-6.3
7,Aaron Wiggins,15:13,.444,.429,.286,.286,6.1,7.7,6.8,0.0,0.0,0.0,11.3,23.8,86,124,-9.7
8,Kenrich Williams,9:14,.000,.000,1.000,.000,20.0,25.4,22.4,24.2,0.0,0.0,0.0,4.4,135,122,-0.2
9,Jaylin Williams,7:07,,,,,0.0,32.9,14.5,31.4,0.0,0.0,,0.0,233,122,5.8
10,Mike Muscala,1:21,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0,123,-77.3
11,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,
12,Lindy Waters III,Did Not Play,,,,,,,,,,,,,,,
