,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,101.7,.590,8.5,9.8,.180,119.0
1,OKC,101.7,.505,10.2,25.0,.111,109.2
