,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kyle Kuzma,29:12,8,16,.500,3,7,.429,8,8,1.000,0,8,8,1,0,1,3,1,27,19.4,-23
1,Jordan Poole,28:32,10,18,.556,8,13,.615,0,0,,0,0,0,2,0,0,1,4,28,18.2,-8
2,Tyus Jones,28:19,7,10,.700,2,2,1.000,0,0,,0,1,1,9,1,0,0,0,16,19.4,-20
3,Daniel Gafford,24:38,3,5,.600,0,0,,2,2,1.000,2,3,5,1,0,3,0,4,8,9.2,-27
4,Deni Avdija,23:28,3,8,.375,1,3,.333,2,4,.500,0,5,5,3,1,0,2,5,9,4.4,-23
5,Bilal Coulibaly,33:02,3,7,.429,0,2,.000,5,7,.714,1,3,4,2,0,1,0,1,11,9.8,+1
6,Mike Muscala,23:22,2,3,.667,1,1,1.000,6,6,1.000,1,5,6,2,1,1,2,3,11,11.8,+15
7,Corey Kispert,20:32,2,6,.333,2,5,.400,1,2,.500,0,3,3,3,0,0,2,1,7,3.8,+4
8,Anthony Gill,19:33,2,5,.400,0,2,.000,0,0,,1,3,4,3,0,0,1,1,4,3.6,+9
9,Jared Butler,4:41,3,4,.750,1,2,.500,1,1,1.000,0,1,1,0,0,0,0,0,8,6.7,+6
10,Eugene Omoruyi,4:41,1,3,.333,0,1,.000,0,0,,0,2,2,0,0,0,0,1,2,0.5,+6
