,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,98.8,.529,11.1,15.9,.235,111.4
1,MIN,98.8,.601,14.0,17.1,.155,115.4
