,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,98.5,.489,14.2,23.5,.159,101.5
1,LAC,98.5,.512,11.1,18.6,.253,107.6
