,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,106.9,.530,13.7,15.2,.376,112.2
1,GSW,106.9,.559,11.9,18.6,.092,111.5
