,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Pascal Siakam,26:56,.709,.733,.200,.400,0.0,30.3,16.6,22.2,1.7,2.7,0.0,29.1,139,98,12.5
1,Andrew Nembhard,26:11,.583,.583,.333,.000,0.0,0.0,0.0,12.4,0.0,0.0,0.0,10.2,126,112,-7.2
2,Tyrese Haliburton,25:56,.720,.731,.231,.154,0.0,11.8,6.5,50.0,7.2,0.0,12.6,27.2,135,93,13.7
3,Aaron Nesmith,25:48,.643,.600,.500,.200,0.0,4.0,2.2,0.0,0.0,2.8,0.0,18.8,120,109,-4.3
4,Myles Turner,19:34,.381,.357,.571,.286,6.3,20.9,14.3,16.3,0.0,7.3,11.3,20.2,90,100,-8.1
5,Isaiah Jackson,28:26,.571,.571,.000,.571,13.0,28.7,21.6,23.4,5.0,0.0,0.0,13.7,146,93,7.8
6,Ben Sheppard,21:49,.563,.563,.500,.000,0.0,9.4,5.1,16.0,0.0,0.0,11.1,18.3,105,110,-5.8
7,T.J. McConnell,20:36,.722,.722,.222,.000,0.0,9.9,5.4,38.8,2.3,3.5,40.0,32.4,91,102,-2.5
8,Doug McDermott,15:57,.750,.750,.500,.000,0.0,19.2,10.5,15.9,5.9,0.0,14.3,19.5,122,94,6.4
9,Obi Toppin,14:50,.644,.500,1.000,.667,8.3,13.8,11.3,6.9,3.2,0.0,0.0,11.6,147,101,0.4
10,Jarace Walker,6:14,.500,.500,.000,.000,0.0,16.4,9.0,0.0,0.0,11.5,0.0,14.3,93,99,-5.1
11,Kendall Brown,4:22,.500,.500,.000,.000,0.0,23.4,12.8,28.2,0.0,0.0,0.0,20.4,115,105,-2.2
12,James Johnson,3:21,,,,,0.0,0.0,0.0,0.0,14.0,0.0,100.0,13.3,0,83,-5.4
13,Jalen Smith,Did Not Play,,,,,,,,,,,,,,,
