,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jaden Ivey,29:48,6,13,.462,1,3,.333,2,4,.500,0,2,2,3,2,0,2,1,15,9.8,-21
1,Tosan Evbuomwan,29:37,4,7,.571,0,1,.000,3,4,.750,0,4,4,0,0,0,0,2,11,7.7,-10
2,Cade Cunningham,29:03,9,22,.409,0,2,.000,5,6,.833,0,6,6,10,1,0,4,1,23,16.2,-19
3,Jalen Duren,27:23,3,8,.375,0,0,,5,6,.833,3,9,12,1,1,1,2,3,11,10.2,-14
4,Stanley Umude,21:58,3,6,.500,0,3,.000,2,3,.667,0,1,1,0,0,0,1,3,8,2.7,-27
5,Chimezie Metu,22:05,3,8,.375,0,3,.000,2,2,1.000,1,2,3,1,2,0,1,2,8,5.8,-2
6,Evan Fournier,21:41,2,6,.333,1,2,.500,0,0,,1,2,3,4,1,0,2,0,5,4.7,-6
7,Marcus Sasser,19:43,2,5,.400,2,4,.500,0,0,,0,2,2,1,1,0,1,0,6,4.6,-2
8,James Wiseman,17:16,3,7,.429,0,0,,2,2,1.000,4,5,9,1,0,0,1,2,8,7.5,-12
9,Troy Brown Jr.,14:44,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,0,0,2,1.7,+4
10,Buddy Boeheim,3:21,1,3,.333,1,2,.500,3,3,1.000,1,0,1,0,0,0,0,0,6,5.0,+7
11,Malachi Flynn,3:21,0,2,.000,0,2,.000,0,0,,1,1,2,1,0,0,1,0,0,-0.7,+7
12,Jared Rhoden,Did Not Play,,,,,,,,,,,,,,,,,,,,
