,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Pascal Siakam,26:56,10,15,.667,2,3,.667,3,6,.500,0,8,8,4,1,1,0,0,25,24.2,+12
1,Andrew Nembhard,26:11,3,6,.500,1,2,.500,0,0,,0,0,0,3,0,0,0,2,7,5.3,+16
2,Tyrese Haliburton,25:56,9,13,.692,1,3,.333,1,2,.500,0,3,3,9,4,0,2,1,20,22.9,+18
3,Aaron Nesmith,25:48,5,10,.500,2,5,.400,2,2,1.000,0,1,1,0,0,1,0,2,14,9.2,+17
4,Myles Turner,19:34,2,7,.286,1,4,.250,1,2,.500,1,4,5,3,0,2,1,5,6,3.9,+9
5,Isaiah Jackson,28:26,4,7,.571,0,0,,2,4,.500,3,8,11,6,3,0,0,2,10,16.8,+10
6,Ben Sheppard,21:49,4,8,.500,1,4,.250,0,0,,0,2,2,3,0,0,1,1,9,6.3,+3
7,T.J. McConnell,20:36,6,9,.667,1,2,.500,0,0,,0,2,2,6,1,1,6,0,13,9.6,+1
8,Doug McDermott,15:57,4,6,.667,1,3,.333,0,0,,0,3,3,2,2,0,1,1,9,9.3,+14
9,Obi Toppin,14:50,1,3,.333,1,3,.333,2,2,1.000,1,2,3,1,1,0,0,1,5,5.9,+14
10,Jarace Walker,6:14,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,0,1,2,1.6,-7
11,Kendall Brown,4:22,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.0,-5
12,James Johnson,3:21,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,0.0,-7
13,Jalen Smith,Did Not Play,,,,,,,,,,,,,,,,,,,,
