,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,92.0,.606,12.5,23.1,.094,120.7
1,CHO,92.0,.664,14.9,25.8,.224,128.3
