,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,97.9,.524,11.2,15.6,.226,109.3
1,DEN,97.9,.505,7.3,21.4,.231,115.4
