,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Trae Young,31:55,.581,.500,.444,.333,3.3,8.6,5.6,54.7,0.0,0.0,43.7,23.8,91,154,-11.6
1,Dejounte Murray,30:34,.787,.789,.316,.158,3.5,9.0,5.9,25.3,1.5,0.0,12.9,31.6,129,151,7.8
2,Bogdan Bogdanović,27:27,.551,.500,.533,.200,3.9,15.0,8.7,6.1,3.3,0.0,0.0,24.6,117,146,-1.3
3,De'Andre Hunter,26:34,.347,.000,.333,1.000,0.0,10.3,4.5,4.6,0.0,0.0,10.4,15.0,76,154,-16.1
4,Bruno Fernando,21:12,.785,.600,.000,1.200,0.0,12.9,5.7,7.0,0.0,0.0,11.6,16.9,146,153,-4.2
5,Mouhamed Gueye,26:48,.696,.636,.273,.545,15.9,25.6,20.1,0.0,3.4,8.4,0.0,21.1,150,138,6.2
6,Vit Krejci,21:44,.000,.000,1.000,.000,9.8,18.9,13.8,28.3,0.0,0.0,33.3,5.7,97,153,-8.0
7,Garrison Mathews,21:00,.600,.600,1.000,.000,0.0,0.0,0.0,0.0,2.2,3.6,0.0,9.9,115,148,-3.0
8,AJ Griffin,19:55,.286,.286,.357,.000,0.0,0.0,0.0,0.0,0.0,3.8,6.7,31.2,55,153,-23.2
9,Kobe Bufkin,6:48,.333,.333,.333,.000,0.0,20.2,8.8,0.0,0.0,0.0,0.0,18.3,69,152,-16.2
10,Trent Forrest,6:03,,,,,0.0,68.0,29.8,40.7,0.0,0.0,,0.0,231,144,-0.3
11,Clint Capela,Did Not Dress,,,,,,,,,,,,,,,
