,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tyrese Haliburton,25:25,.530,.500,.400,.300,0.0,8.4,4.7,44.2,5.4,3.6,15.0,21.2,139,103,6.1
1,Pascal Siakam,25:25,.742,.750,.111,.111,10.8,16.8,14.2,4.7,1.8,0.0,9.6,33.3,136,112,-0.2
2,Andrew Nembhard,22:43,1.000,1.000,.600,.000,0.0,9.4,5.3,18.7,2.0,0.0,16.7,10.7,175,113,5.5
3,Myles Turner,21:54,.867,.853,.235,.118,18.8,43.8,32.9,0.0,0.0,16.5,5.3,35.0,165,98,16.3
4,Aaron Nesmith,19:49,1.163,1.167,.333,.333,0.0,16.1,9.1,4.2,2.3,0.0,0.0,7.0,235,111,4.5
5,Ben Sheppard,25:30,.583,.583,.500,.000,10.8,8.4,9.4,6.3,1.8,0.0,0.0,9.5,154,114,-0.3
6,Jalen Smith,19:17,1.250,1.250,.500,.000,21.3,11.1,15.6,9.0,0.0,4.7,33.3,12.6,161,114,6.7
7,Doug McDermott,18:27,.833,.833,.556,.000,7.4,0.0,3.3,5.3,0.0,0.0,0.0,19.8,174,120,5.8
8,T.J. McConnell,15:09,.773,.773,.364,.000,0.0,28.2,15.8,59.2,0.0,0.0,8.3,32.1,166,113,14.5
9,Obi Toppin,12:27,.509,.417,.667,.333,11.0,8.6,9.6,20.2,3.7,0.0,22.5,28.9,111,110,-4.6
10,Kendall Brown,10:08,.500,.500,.250,.000,0.0,10.5,5.9,8.5,0.0,0.0,20.0,20.0,94,118,-13.7
11,Jarace Walker,10:08,.800,.800,.600,.000,0.0,52.6,29.6,9.3,4.5,0.0,16.7,24.0,132,97,10.6
12,Quenton Jackson,6:48,.000,.000,.000,.000,0.0,15.7,8.8,21.7,6.7,0.0,0.0,6.0,120,101,1.3
13,James Johnson,6:48,.000,.000,.000,.000,0.0,0.0,0.0,10.9,0.0,0.0,50.0,11.9,40,120,-20.1
14,Isaiah Jackson,Did Not Play,,,,,,,,,,,,,,,
