,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,94.9,.580,10.1,25.0,.230,127.5
1,SAC,94.9,.606,14.2,27.5,.082,115.9
