,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,100.7,.474,7.9,21.4,.122,104.3
1,LAL,100.7,.661,7.5,11.8,.189,135.1
