,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Davis,31:13,.739,.750,.143,.143,4.5,38.4,25.6,25.2,3.1,2.7,11.8,24.3,135,92,11.7
1,D'Angelo Russell,30:23,.833,.786,.714,.357,0.0,11.3,7.0,40.1,1.6,0.0,5.8,25.4,162,106,16.6
2,LeBron James,28:39,.816,.786,.357,.214,0.0,20.9,13.0,47.5,0.0,0.0,11.5,27.2,153,106,13.3
3,Austin Reaves,28:17,.558,.444,.333,.444,5.0,15.2,11.3,15.0,1.7,3.0,0.0,17.1,132,102,-1.1
4,Rui Hachimura,25:55,.781,.750,.200,.200,0.0,9.9,6.2,4.7,0.0,0.0,0.0,18.9,150,110,-0.6
5,Max Christie,22:17,.557,.556,.444,.222,6.3,7.7,7.2,5.0,0.0,0.0,0.0,19.9,115,111,-5.2
6,Spencer Dinwiddie,21:17,.375,.375,.500,.000,0.0,4.0,2.5,13.6,0.0,0.0,20.0,10.6,87,112,-7.6
7,Taurean Prince,19:57,.500,.500,.875,.000,0.0,21.5,13.4,5.4,0.0,4.2,11.1,20.3,86,103,-7.2
8,Jaxson Hayes,16:47,.717,.750,.000,.500,8.4,10.2,9.5,0.0,0.0,5.0,0.0,13.1,146,106,-3.2
9,Harry Giles,5:05,1.000,1.000,.000,.000,0.0,16.9,10.5,0.0,0.0,0.0,0.0,8.8,200,108,1.3
10,Maxwell Lewis,5:05,.000,.000,1.000,.000,0.0,0.0,0.0,36.3,0.0,0.0,0.0,8.8,97,113,-3.0
11,Skylar Mays,5:05,.500,.500,.000,.000,0.0,0.0,0.0,22.2,18.8,0.0,33.3,26.5,78,71,6.7
