,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,94.4,.634,8.0,15.8,.220,129.2
1,NYK,94.4,.521,12.4,29.2,.106,114.4
