,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,88.7,.463,11.8,23.3,.198,102.6
1,MIN,88.7,.565,10.7,29.5,.094,117.3
