,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,92.3,.440,6.6,22.6,.120,99.7
1,CHI,92.3,.551,14.8,33.3,.228,113.8
