,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,101.2,.482,6.9,49.1,.164,122.6
1,WAS,101.2,.568,13.4,15.2,.193,115.6
