,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jordan Poole,44:30,.750,.729,.500,.125,0.0,17.0,9.4,33.9,0.0,0.0,13.6,31.3,132,119,6.1
1,Kyle Kuzma,43:33,.604,.605,.211,.105,0.0,14.9,8.2,36.0,0.0,0.0,0.0,21.7,135,120,4.7
2,Corey Kispert,40:06,.472,.467,.533,.133,0.0,5.4,3.0,0.0,0.0,0.0,11.2,21.2,80,122,-12.6
3,Deni Avdija,37:49,.629,.550,.300,.800,7.0,28.6,18.9,10.8,1.3,0.0,12.9,19.5,122,114,-0.5
4,Richaun Holmes,12:17,.000,.000,.000,.000,0.0,26.4,14.5,0.0,0.0,0.0,50.0,7.7,0,118,-13.7
5,Marvin Bagley III,24:50,.827,.800,.200,.200,5.3,21.8,14.4,0.0,0.0,3.3,0.0,20.8,161,116,8.4
6,Jared Butler,21:27,.000,.000,.500,.000,0.0,15.1,8.3,10.7,2.4,0.0,50.0,8.9,31,115,-14.8
7,Johnny Davis,16:42,.333,.333,.000,.000,0.0,6.5,3.6,7.4,0.0,9.8,0.0,8.5,83,114,-2.5
8,Anthony Gill,15:58,.625,.625,.750,.000,16.6,6.8,11.2,16.9,3.2,0.0,20.0,14.9,125,115,0.3
9,Tristan Vukcevic,4:14,.000,.000,.500,.000,0.0,25.6,14.1,0.0,12.0,19.3,33.3,33.7,0,75,-22.3
10,Patrick Baldwin Jr.,3:32,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0,123,-21.0
11,Eugene Omoruyi,Did Not Dress,,,,,,,,,,,,,,,
