,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,95.0,.483,11.2,21.7,.146,104.2
1,TOR,95.0,.558,15.1,36.6,.209,120.0
